pr_gene_symbol,Erlotinib,Olaparib,Gemcitabine
CDKN2AIP,-0.43907118,0.22313595,1.8280282
FAM46A,-1.9372804,-0.61682653,0.31301594
PPP1R9A,0.33883,0.31642818,-0.52748775
OTUB1,0.1681366,0.109986305,-0.45378685
FERMT1,-0.4799776,-0.008995056,0.81739235
KIF16B,0.07452345,0.14403391,-0.8865266
PRR5,0.019912243,-0.08770275,-0.20641613
ASAP3,0.18279123,-0.16393471,-1.2013302
TASP1,-0.5192046,-0.29867935,0.33552647
DOCK10,0.7206373,0.6170831,-0.3322444
PRKAA1,-0.044495583,-0.060311317,0.5609727
TRMT1,0.51226807,0.36785126,-0.4031248
TTC27,0.28057384,0.06155491,0.27099228
THUMPD1,0.014637947,-0.11512089,-0.19637871
POMGNT1,-0.017076492,-0.049405098,-0.9439268
ZDHHC7,0.051674366,-0.28749418,0.6782141
AMBRA1,0.06237793,0.16412735,0.40298653
PRKAA2,0.04011154,-0.027178288,-0.4540391
SLC39A4,-0.583838,-0.17606449,0.50268936
LRRC40,-0.19609928,0.58979034,0.3229208
KRBOX4,-0.089858055,-0.0055971146,0.25576305
CHD7,-0.18516779,-0.004142761,-0.13551807
SYBU,0.8546438,0.45828056,-1.6918154
PRKAB1,-0.10915375,0.089775085,-0.31711578
FLVCR2,-0.5088296,-0.059327602,0.60486555
BTBD2,0.68161154,0.1007452,-1.1998906
OSGEP,0.20088482,0.14642334,0.34104252
RAB20,0.16214466,-0.51830673,-0.6435251
PRKAB2,0.14314842,-0.18374777,0.13622952
PIGV,0.3001547,-0.19799995,-0.6906414
NHP2,-0.20602417,-0.016471863,-0.9117813
SLC48A1,0.4830885,0.06330204,-0.22816849
TMEM127,0.39937735,-0.04503393,0.49242592
NLRP2,0.6409211,0.91073203,0.864614
INTS8,-0.37609196,0.17337227,-0.99567175
ZNF692,0.22463226,-0.09735775,-0.48748255
RNF126,0.06524849,0.09847689,-0.54125834
PRPF40A,-0.0021104813,-0.09805584,0.69657326
DDX27,-0.2513733,-0.021586418,0.2307663
HIF1AN,-0.12446785,0.028554916,-0.2529106
ZNF446,0.24516535,-0.13425732,-0.1779151
CDC37L1,0.069153786,0.19843817,0.40047073
URGCP,-0.12416077,-0.059459686,0.42513943
NPLOC4,-0.50638676,-0.068118095,-0.7012272
DENND4C,-0.35880375,0.20338726,0.35916805
GPATCH2L,0.38248348,0.2094245,0.43755484
MFN1,-0.12522793,-0.034985542,0.3451891
PRKACB,0.30622673,0.9956579,-0.80920935
PEX26,0.25829983,-0.3885851,0.12323427
PPP4R3A,0.07772064,0.06742573,0.32431316
LIMS2,0.12500238,-0.22781992,-0.07251358
SCYL2,-0.14750957,-0.15596867,1.0190737
MREG,-0.6848278,-0.39190006,-1.2759628
TRMU,0.17778683,0.16219711,0.017665863
YEATS2,-0.2178564,-0.11602211,0.05397463
PKIA,-0.6525111,-0.034296036,-0.86281157
PACS1,0.03001213,-0.045403957,0.17503738
FRMD4A,-0.2191782,-0.14338923,-0.60151243
LUC7L,0.19534302,-0.04172325,0.27985954
KDM4D,-0.16272211,0.007445812,-0.00078868866
NSUN5,-0.17938519,0.02355671,0.1488676
RBM22,-0.15092373,-0.12438297,1.1262512
VAC14,0.67604923,0.28423023,-0.5433178
MAP7D1,-0.124513626,-0.18758488,0.9884558
ARHGEF40,-0.20973492,-0.12922382,-1.0161495
CCDC94,-0.022630215,-0.01475668,0.4153018
POLR3B,-0.06942177,0.008712769,-0.9702506
CCDC88A,-0.48546982,-0.29134893,1.110538
IPO9,0.12316227,-0.0017852783,0.20893955
NDC1,-0.14394283,0.13467121,-0.6134615
NECAP2,-0.13408089,-0.06098652,-0.103415966
KBTBD4,0.05113411,0.023575783,0.18569851
PRKAG1,-0.43141174,-0.27492046,0.272583
FAR2,-0.3499565,-0.35106087,1.0335627
ZNF334,0.16425562,0.0884285,-0.28521013
TENM3,0.38337135,-0.0542531,0.41076374
DOK4,-0.110515594,0.0024003983,-0.94493866
LMBR1L,-0.012343407,-0.04526949,0.19273329
WDR11,0.43817902,0.046056747,0.1281538
POLR3E,0.49820137,0.0069828033,0.041173935
SLF2,-0.03624344,-0.024306297,-0.48110437
TSR1,-0.25431442,0.43754196,0.20521927
CEP72,0.11832476,0.33100414,-0.123223305
ASF1B,-0.64697456,-0.12507534,-0.10114002
ASUN,0.040207863,0.19051361,-0.30740738
ATF7IP,-0.12594366,-0.015200138,0.1466837
PRKAR1A,-0.1450386,-0.3521042,-0.08281994
FAM222B,-0.82651854,-0.30165434,0.54034805
C1orf112,-0.59269714,-0.03750658,-0.3598132
HHAT,-0.2018466,-0.3091421,0.21417236
ZFP64,-0.18869734,-0.076374054,-1.048862
DNAJC11,-0.08164501,0.0751915,-0.56603
VPS35,-0.7415848,0.3429842,-0.98333645
ARFGAP1,-0.26276207,-0.24595165,-0.060595036
CARKD,0.30902433,-0.5107436,-0.50450563
ENAH,0.42844296,0.1025877,-1.7514887
EDEM2,0.15960026,0.047002792,0.42451572
PARVA,0.27875996,-0.2564335,-0.734045
CHFR,-0.11102009,-0.09513855,1.4883137
COA1,-0.7962265,-0.15045929,0.026459694
AP5M1,-0.1419487,-0.23283482,0.2588005
PRKAR1B,-0.085852146,0.09974098,0.75358534
AGK,0.36761093,0.28895855,-0.4946108
TMEM184C,-0.06308651,0.20416403,0.12784481
SEPT11,-0.61916924,-0.24061203,-0.14145088
OGDHL,-0.014990807,-0.0865221,0.1112895
TMEM30A,0.22540951,-0.36021996,-0.46024323
CDK5RAP2,-0.105545044,-0.19884586,0.3646965
INTS9,0.118103504,0.23413658,-0.5265422
UGGT2,0.060868263,-0.45220184,-0.9441142
RCOR3,0.26735544,-0.01506567,-0.4735875
WDR12,-0.5061407,0.079174995,-0.5738058
PRKAR2A,-0.2707243,-0.265563,-0.23549032
DHX32,0.2746458,0.07972336,-0.6161976
TTC17,0.29205227,0.06385136,-0.09873867
EXOC1,0.099349976,0.07670975,1.0332975
IFT122,-0.22698116,-0.20881653,-0.011720657
C1orf106,0.5519476,0.13483047,0.8000345
H2AFJ,0.16648722,0.024178982,0.023778439
NGLY1,0.11666489,-0.1199522,0.41927147
ZNF83,-0.023440361,-0.35923195,-0.16742706
PRKAR2B,1.1613832,0.87610626,-0.15567398
EXOC2,0.23041296,0.3563671,-0.59344244
TDP1,-1.0420055,-0.072208405,-0.024915695
SAYSD1,0.12696552,-0.15562248,-0.5346899
ZNF839,0.21420383,0.25055456,0.10922861
CFAP44,0.24338722,-0.010886192,0.251225
PRKCA,-0.4014578,-0.5491276,-1.0734568
RIOK2,0.41196156,-0.026647568,0.046180725
MCTP2,0.33476806,0.1354351,-1.0784357
FGD6,0.03147173,0.21397924,0.4270606
ZNF415,-0.10381985,-0.1368885,-0.060432434
TXLNG,0.24810982,0.09665394,0.5971403
LMBRD1,0.44986916,-0.41082668,-0.4349575
PRKCB,-0.5624013,-0.26155424,1.5348535
CSGALNACT1,-0.9558625,-0.5837629,3.8725865
LRIF1,-0.6501832,0.13161373,0.9920101
PCID2,-0.0066509247,-0.008606911,-0.6804743
MBNL3,-0.14822531,-0.0070085526,-0.7351792
METTL2B,-0.352417,-0.007864952,-0.08205271
CACNA2D3,-0.047682285,0.002855301,1.1658597
AXL,-1.0957508,-0.22863197,1.0669775
SCN3B,0.38274717,0.5409236,0.6546931
DCP1A,-0.15985441,-0.027832031,1.5303793
ADAP2,0.38477278,0.15204239,1.5127478
LRP2BP,-0.0073871613,0.015109062,0.5679951
HR,-0.12838268,-0.08481455,-0.24189758
FOXJ2,0.30460072,-0.13328457,-0.034124374
SPATA7,0.0055208206,0.41245365,-0.2765398
UTP6,-0.16748524,-0.1575594,0.32089806
TSNAXIP1,0.21601725,0.10391426,0.20885372
DOK5,0.6509633,0.23378086,-0.7265425
RNF130,0.122323036,0.25305557,-1.6756792
PRKCG,0.095368385,0.0914073,0.10969782
VPS11,0.14507675,-0.34311342,0.41665125
DCAF6,0.07324505,0.06578255,-0.83651733
GLT8D1,-0.3192811,-0.29464817,-0.4357376
EMC3,-0.22739887,-0.032693863,0.09524441
CAND1,0.29928875,0.01614952,0.2280488
UBAP2,-1.0191936,0.34387875,0.69760036
CENPN,-0.41219616,-0.24701595,0.49169254
PRKCI,0.63758373,0.45000076,0.9410286
EAF2,0.11124039,0.14253235,1.1123352
WWC3,0.33470154,-0.43400764,0.6165538
ARHGAP15,-0.5778606,-0.11280036,1.1038618
PLGRKT,0.37379456,0.07534027,1.2715836
PKN1,0.14895248,-0.43492508,-0.6204252
USE1,0.19392681,-0.011006832,-0.08573389
TEX2,-0.08043146,0.18680382,-0.86667347
IDI2-AS1,-0.2866373,-0.03696823,0.47648907
ZC3H15,-0.06249714,-0.005900383,0.5922642
ACOT13,0.3805971,-0.27670288,-1.082428
TMEM165,-0.08074856,0.5994873,-1.0664816
BEX1,0.09721184,-0.5244942,-0.25484467
PKN2,0.24358463,0.3257904,-0.6986003
ACTR10,0.036870956,-0.18650627,0.92842674
ECHDC1,-0.7539716,-0.26896524,-0.35560417
TMEM126B,-0.040481567,0.19156837,-0.10979748
PRKD1,0.051535606,-0.18757153,-0.26531076
ASH1L,-0.07150602,-0.007840633,0.3557005
PBK,-0.905777,-0.15974045,-0.376009
GSDMB,1.7703056,0.28146076,0.49773598
WSB2,-0.9016323,-0.484828,0.4594059
LMO3,-0.385252,-0.4764557,-0.87097263
ZKSCAN7,-0.30440474,-0.023483276,0.39318323
PRKCSH,0.24615192,0.27100372,0.27949858
GPRC5C,0.6596942,-0.23801708,-1.034574
MYNN,0.20760489,-0.09335375,0.4527955
UNC45A,0.12037468,-0.09838581,-0.030813694
PRKCZ,-0.8285036,0.0026993752,-2.0149412
ZNF302,-0.17431927,-0.022737503,-0.12823105
RNF114,-0.26006985,-0.024036407,0.62318516
ZC4H2,-0.09551239,0.025377274,-0.30213547
CMAS,0.39554882,0.36898136,-0.71027374
BIN3,-0.30103207,-0.14928818,0.6747546
PRKDC,-0.33102798,-0.1754322,1.3326025
APOBR,0.7435498,0.29197645,-0.3365879
ERBB2IP,0.44146824,-0.009496689,1.4602995
LANCL2,-0.62502384,-0.17418575,1.2378244
NXT2,-0.13345957,-0.05100155,0.39950037
PRKG1,0.37909126,0.15897179,-0.35618782
NKRF,-0.110087395,0.17847157,-0.24388981
FAM212B,-0.16109276,-0.030593395,0.5065808
MYO5C,-0.36188745,-0.09657526,0.03275299
APOM,0.07659292,0.43408203,0.13361883
MAPK1,0.6153965,0.16065407,-1.1767178
MAPK3,-0.023168087,-0.030790329,-0.28056288
ZMAT5,0.3974595,0.15676785,-0.23007584
LIN37,0.36621475,0.13182306,-0.3605299
AJAP1,0.13156605,0.1560955,0.5908704
NSFL1C,-0.1947937,0.31454897,-0.0859189
C20orf24,-0.6256094,0.2221098,0.19340706
MAPK6,-0.4294424,-0.22578716,0.6889219
GNG12,-0.4274969,-0.18695831,-2.248869
BCAP29,-0.20127869,0.06799221,-0.00505352
SLC50A1,0.03903246,0.029316425,-0.07885456
KLHL7,-0.3706112,0.13280153,0.6684885
MAPK7,0.49615145,0.25850153,-0.00585413
MAPK8,-0.031742096,0.027841568,0.0015687943
MAPK11,0.062063217,0.06688881,0.25855017
NXF3,0.25801516,0.105998516,0.54561186
MYDGF,-0.12675285,-0.24550915,-0.20106411
SMG9,0.23606396,0.027244568,-0.3085289
MAPK10,0.008570671,0.19916725,0.014849663
PDGFC,-1.1742373,0.65723515,0.28745365
MAP2K1,-0.46421242,0.30871964,0.17407513
MAP2K2,-0.25404263,-0.42187405,0.44752407
MAP2K3,-0.69008875,0.09688997,1.188158
UBFD1,0.2415576,-0.026289463,0.3968277
KLHL4,0.1966958,0.11264515,0.38618946
MAP2K6,-0.09361696,-0.5249548,-1.3288622
MAP2K7,0.40548038,0.193645,-0.05232048
EIF2AK2,0.10464573,-0.06307697,0.17346478
DNAJC3,0.013228893,-0.33132887,0.17140388
PCDHGA3,0.76970387,-0.20126724,-0.51831985
PRKRIR,-0.11692238,0.026408195,0.48635292
PCDHB12,-0.2934699,-0.25399446,0.32351804
PCDHB11,-0.13241768,-0.26088285,0.09719896
PCDHB6,-0.036451817,-0.20516253,-0.1694026
PCDHB3,-0.26711607,-0.3377924,-0.17474556
TEX14,-0.30671167,0.034486294,0.897347
DNAH7,-0.15148878,0.042625427,0.06364107
ANKH,0.01602745,0.186481,-0.45206547
PRLR,-0.24007559,-0.017953873,-0.3045783
MOSPD1,0.82626915,0.5659008,-1.1647892
PRNP,0.2633381,0.27669334,1.5451846
ZNF253,-0.04235363,0.010770321,-0.26904726
PRODH,0.19266129,-0.45280457,-0.7505741
YLPM1,-0.5652075,-0.569891,0.98798084
CRTAM,-0.13527489,0.0645051,0.75954676
TMX4,-0.7171211,-0.33831978,0.21853352
MEPCE,-0.03827238,-0.26552963,0.4078889
CTNNBL1,-0.67549133,-0.023679733,0.677021
C8orf44,0.14975882,0.04702902,0.109689236
CCBL2,0.15157843,0.14890766,0.5846882
WDR45B,0.3713045,0.29574585,-0.4408846
BEX4,1.3731155,0.5447216,-0.79119444
PARD3,-0.18686008,-0.3734727,-0.59856033
PROX1,-0.5226822,-0.07590246,-0.12473631
AZGP1,1.4581337,1.5730257,-2.7123566
IL36G,-0.004869461,0.08326769,1.3055241
SLC7A10,-0.121824265,-0.028129578,-0.16382504
PRPS1,-0.3811512,-0.11189842,-0.15998554
METTL3,-0.1825571,-0.22162485,-0.91409826
PRPS2,-0.581151,0.49942207,0.7666187
PRPSAP1,-0.30016804,0.13604546,-0.36402225
PRPSAP2,0.36564922,0.14172173,-0.003965378
PRRG1,-0.21540928,0.0200243,0.14025354
PRRG2,0.11403322,-0.0011482239,-0.43266392
PRSS3,-1.0746851,0.2864995,0.15667534
CTPS2,-0.39910507,-0.5428839,0.14287758
RPRM,0.357543,0.13045835,-0.77807283
EIF4ENIF1,-0.0145664215,-0.03817177,-0.1742549
RELN,-1.4364345,0.18758583,0.80865455
KLK7,0.09476256,0.5916016,-0.27160835
PRSS8,0.75972795,0.38530827,-1.3685555
DNAJC12,0.78673697,0.26182175,1.6848478
KLK6,0.24699497,0.56939316,-0.116837025
CHST7,-0.23547316,-0.12982368,1.2161517
KLK10,0.6285641,0.8448057,2.0606985
PSAP,1.0248928,0.23101711,0.20067692
CYP26B1,-0.5195737,0.021905899,-0.19760036
ERO1B,0.292356,0.13736057,-0.3402996
SLC2A9,-0.024325848,0.32753897,-0.25893545
PSD,0.0137171745,-0.101297855,-0.21126509
INPP5E,-0.39914227,-0.22625828,-0.3156457
PSEN1,0.2935133,0.110860825,1.3617077
PSEN2,-0.113946915,-0.11583805,0.0688858
BCCIP,0.3107624,0.07852745,-0.82308626
EIF5A2,-0.012337208,0.09335899,0.47210407
TMPRSS4,1.0153718,-0.64354277,-0.5916562
CLDND1,1.0906687,0.61808395,0.36455345
C10orf2,0.110958576,0.009984016,-0.23032856
KCNK12,0.738986,0.065377235,0.8299041
AKIP1,-0.1807518,0.12815666,0.0010466576
TMEM9B,-0.2501049,-0.014492989,-0.9472847
NRIP3,-0.9132333,-0.27940464,2.9198985
SAR1A,-0.8137903,-0.113562584,1.2765408
B2M,-0.61940384,-0.102869034,0.3810091
PSG2,0.44396877,0.099628925,-0.2789364
SLC2A4RG,0.015071869,-0.14324379,-0.5529432
PSKH1,0.41629982,0.21742916,-0.5042
PSMA1,-0.084373474,0.38938236,1.1767673
ZC3HAV1,-0.21860981,-0.34812737,0.4497261
SLAMF8,0.0064783096,0.33450222,0.08599281
GPR137,0.41808128,0.13176537,0.5620494
PSMA3,-0.34940052,-0.26155472,-0.6286707
SPHK2,0.12372923,-0.23787832,-0.62792015
PSMA4,-0.7797947,-0.019303322,0.07744789
EMC7,-0.30011177,-0.039194107,0.4339695
PSMA5,0.107185364,0.23600864,-1.7291098
PSMA6,-0.74840355,-0.43384075,-0.32255554
PSMA7,-0.37170792,-0.2713108,0.367136
CDC42SE1,0.017964363,-0.28295517,0.7134695
UGGT1,0.043139458,-0.26863432,-0.20544863
KCMF1,-0.33501816,-0.35016632,0.10180569
PSMB1,-0.8470087,-0.216259,-0.3141327
MDM1,0.12627125,-0.27719307,0.33297682
C8orf4,-0.5021734,-0.5081918,-1.0433718
AGPAT4,0.38563156,0.2738471,-0.12760592
BDH2,-0.68297386,-0.25147343,-0.22049761
PSMB2,0.1987238,0.20386028,-0.1921587
NDUFA4L2,0.3157282,0.6235218,-0.22970629
PNO1,-0.4550953,-0.09081936,0.093839645
SH3GLB2,0.4908247,0.42611122,-0.566432
C15orf39,0.28424788,-0.1408658,0.26369286
THAP10,0.21359825,-0.06880665,0.29647064
PSMB3,-0.33510303,0.13941956,0.8397074
STARD7,0.031604767,0.21816349,-0.682271
MAP3K7CL,0.63320255,0.11057091,0.41426563
IFT46,-0.43690872,-0.14321327,0.5062175
C1GALT1,-0.08506632,0.0411582,1.1019135
EXOSC5,0.3637724,-0.08577824,-0.84231377
PSMB4,-0.5750227,-0.15753937,0.66238403
SEMA3G,-0.06539488,0.39560723,0.09375763
MCCC1,0.34758186,-0.23966074,-0.12857866
LXN,-0.14661026,-0.72597694,0.17890453
NCLN,-0.037478924,-0.03111887,-0.08995533
FEM1C,0.39780712,-0.0036067963,0.010482788
PSMB5,0.09104538,0.022149086,-0.71767616
CA10,-0.14785528,0.22070456,-0.32231474
SMCO4,0.16243982,0.39080715,1.5694613
CCDC177,0.17655563,0.14686346,-0.20726156
PMEPA1,-1.4366717,-0.7823467,0.380476
ARNTL2,-0.6290474,-0.015314579,1.4407644
PSMB6,0.47570705,-0.058621407,0.20966339
HMCES,-0.22631454,0.008410454,0.36127996
CMC2,-0.75343037,-0.42194366,0.73088646
ENY2,-0.1547432,0.11419487,-0.18011665
OLFML3,0.2721467,0.02798748,0.7205992
MRPS22,-0.28431892,-0.1826992,0.36492348
EMSY,0.009410858,0.025249481,0.6662445
MFF,0.2429781,0.20748901,-0.33775997
SDR39U1,0.12655258,-0.04016018,-0.4020462
XAB2,0.25626135,-0.038025856,-0.11502981
PSMB7,-0.63534546,-0.36637497,0.03388977
SMYD2,-1.1877575,-0.55203533,-0.9578991
C5orf15,0.054901123,-0.1390953,-0.22562695
NT5M,0.02594614,-0.084917545,-0.041395187
NIT2,-0.77565575,-0.23428726,-0.21047688
PARP6,0.0911417,-0.12956715,0.8425436
C14orf132,0.8828802,0.5410509,-1.5182734
PSMB9,0.9674959,0.31415558,-1.266509
PRDM10,-0.11511612,0.14122772,0.33017302
POGLUT1,-0.14812279,0.049580097,0.40945005
PSMG2,-0.67661476,-0.25376892,-0.71660423
ADPRM,0.32686377,0.16605139,0.8497796
DTWD1,0.19767952,0.2900839,0.08113241
BBX,0.794888,0.14828634,0.86377335
KIF15,-0.42599154,0.03644514,0.18849802
TOMM22,0.109417915,-0.001036644,0.29791927
CHPT1,-0.7754326,-0.006108284,-0.3014927
TULP4,-0.35691166,-0.07530546,-0.6864834
SLC12A9,0.3934598,0.013000011,-0.68354034
CTNNBIP1,-0.09228134,-0.2763028,-0.6234951
ADAMTS9,-0.1405983,-0.039484024,-0.2508917
BAAT,0.002409935,-0.28546906,0.045597553
PSMC1,-0.5312805,-0.09222984,0.31246758
SDHAF3,-0.47153616,0.1272707,-0.8397808
CCDC47,0.10823631,0.12699986,-1.0847387
ACKR3,1.4673986,0.23983598,1.3614678
PSMC2,-0.34475994,-0.18859482,0.04055786
AKR1B10,1.570538,1.0681615,-0.95659304
COQ9,0.2781334,0.20687294,-0.5421705
CCNL1,0.105612755,0.06281757,2.0131817
PSMC3,0.21025562,0.25182343,0.5425644
C16orf62,0.10540199,0.22131157,-0.07291794
RSRP1,0.16262722,-0.45639038,0.8683033
ANKMY2,0.49987888,0.029615402,-0.19175339
PSMC4,-0.44999504,-0.00050258636,0.18730164
TWSG1,0.07940769,-0.18741035,-0.4308777
PSMC5,0.24450684,0.017499924,-0.39846992
UTP3,-0.40005493,-0.091609,0.8005142
CHRNA10,0.03608513,-0.01585579,0.27115536
PSMC6,-0.58316135,-0.21289158,0.17427635
PCBP4,-0.42334366,-0.4417982,-0.9111419
DDX24,-0.7710819,-0.05358982,0.87091446
PSMD1,-0.31961155,0.07187939,0.6460247
CASC5,0.11410999,0.047413826,-0.23475122
SLC17A6,0.17836142,0.12069273,0.21342754
PLSCR4,-0.5240483,0.69319534,-0.24904013
ENTPD7,-0.008568764,-0.08137512,0.525795
PSMD3,-0.34789562,-0.077570915,0.66583014
CASS4,0.13819885,0.059072018,-0.18960285
PCNP,-0.017499924,-0.2183342,1.0575428
PARP11,0.25744152,0.07481146,0.23656797
AVEN,0.52870893,-0.008321285,0.55092955
BACH1,0.8780112,0.41431808,2.6605425
ANO2,0.4992218,0.32989264,-0.4293356
C12orf4,0.36421394,0.21245384,0.21796703
TIGAR,0.28661537,0.27071476,1.2782097
PNPLA2,0.3049569,0.10915184,-0.3932972
PDSS2,-0.28010273,-0.45698786,-0.46973658
REXO4,-0.1862421,-0.19503784,-0.32157564
PSMD5,-0.14972782,-0.1537075,0.5493946
HRASLS,-0.65304947,0.016562462,-0.03779745
RAB25,-0.32107973,-0.45150805,-1.6321492
PGLYRP4,0.09033227,-0.026548147,0.40989423
INTS12,-0.2942314,-0.08385849,1.2128115
CAMK1D,0.09812307,0.29629946,-0.6046605
NUP107,0.0960474,0.22197056,0.6891432
CD248,0.7556429,0.102166176,-0.7469425
RHBG,-0.23318005,-0.049316406,0.26228046
LYRM4,-0.4890833,-0.02954483,-0.32273388
PSMD7,0.3897152,0.018667221,0.28449535
ATP13A1,-0.2067604,-0.21891356,-0.65051174
CHMP1B,0.2100668,0.15108109,-0.964169
MAN1C1,0.20465708,1.004303,-0.5766516
APMAP,0.31304646,0.067196846,-2.107442
PSMD8,-0.34022045,-0.05310726,0.41909122
RNPEPL1,0.10675526,-0.107070446,-0.080337524
RTN4,-0.06410885,-0.04144287,0.61617756
PAK7,-0.019713879,0.019120216,-0.2941332
TMEM159,0.013923645,-0.16845465,-0.34157705
RALGAPB,-0.032678604,-0.0051522255,0.41583633
SMIM8,-0.043013096,-0.16687202,-1.1223092
SMURF1,0.18483448,-0.06646538,-0.46832943
PHTF2,-0.44251108,-0.037172318,-0.43924236
JPH2,0.10726738,-0.04783106,-0.30481815
PELI2,0.14711046,0.2133236,1.3589959
PELI1,0.5164604,0.9734411,1.537796
GJC2,0.1301856,-0.04083395,-0.04571247
PSMD11,-0.5976448,-0.044153214,0.9892006
DOLPP1,-0.22755766,-0.24256897,-0.05668974
CAMK1G,0.24394655,0.11685896,-0.106916904
CORO1B,0.628047,-0.2846346,0.18708992
PSMD12,-0.4339199,0.105763435,-0.009542465
ACTR3B,-0.37441206,0.20557308,-0.7371812
NIPAL3,0.2513156,0.080332756,-0.6088476
THOC2,-0.4077425,0.0051193237,0.23138332
ADAMTSL3,-0.038607597,0.041932583,-1.0909
PSMD13,-0.61373234,0.33354473,0.5015993
ATP10A,-0.34498215,-0.3774767,0.45031166
ATP8B2,0.091563225,0.11445618,-0.0023989677
ATP10D,0.47236776,0.38188314,-0.99468136
ZNF248,-0.3372655,0.10821152,-0.5653677
ADGRG6,-0.6266422,-0.06266785,-0.1559372
TP73-AS1,0.3634448,-0.11014795,-1.24192
SPRYD7,-0.17228651,-0.12868786,-0.47530985
LYRM2,-0.3362465,-0.37120533,0.38502693
SMAGP,-0.7934284,-0.2346716,-0.9532938
PSPH,0.4977665,0.2808056,0.5326996
PTAFR,-0.08336258,-0.06874323,1.029182
PTBP1,-0.6707277,0.2517872,-0.2635908
PTCH1,-0.22265863,-0.5480299,-1.781456
PTEN,0.60780525,-0.07626915,-0.24794388
PTGDR,0.48019743,0.30885553,-0.7140732
BAG1,-0.033466816,-0.36502028,0.38554955
PTGDS,-0.51712847,0.31822014,0.17547512
PTGER2,0.4783945,-0.01611662,-0.48984957
PBXIP1,0.5647836,0.14294863,-0.06432629
PTGER3,0.36768198,0.51459503,0.18404865
CBX8,0.024562836,-0.008945942,-0.55947495
RCN3,-0.37896633,-0.42048168,0.57469225
SENP7,0.20351219,0.18201447,0.34058285
PTGER4,0.8284397,0.8132076,1.2227592
ZNF304,0.09155226,0.2422967,-0.040603638
TTYH1,0.5652108,0.23416805,0.6071267
PTGFR,0.5028405,0.0629096,0.29676437
MRS2,0.035448074,0.17515469,-0.59820557
PTGIR,0.02923441,0.12564039,0.7394533
CLK4,-0.2782035,-0.4028411,2.0781918
PTGIS,0.6729121,0.62802124,0.28101897
S100A14,0.33763885,0.08778763,-1.6973248
RAB22A,-0.3427019,-0.15319538,-0.74077034
CYP20A1,-0.12050772,-0.1609087,0.99169874
SPC25,-0.29849625,-0.15409136,-0.06508064
C3orf14,-0.17018318,0.32894325,3.4213781
WDR18,0.33347893,-0.05923748,-0.69507265
SLC24A3,0.69768715,0.15288591,-0.024749279
PTGS1,0.854269,0.51506233,-0.7268081
NDRG3,-0.4059372,0.03570175,0.04198742
NDRG2,0.1302824,0.17203712,-1.0850158
PTH1R,0.092793465,-0.04561138,-0.17492151
PPM1H,-0.38982058,-0.50383043,-0.4716158
SCAF4,-0.08400345,-0.09884024,1.1905799
SLC12A5,-0.14854813,0.117874146,0.5873866
LRRC47,0.15086365,0.20949364,-0.024437904
CNOT6,0.10301018,0.15798187,0.71709824
ZNF512B,0.22470808,0.24708939,-1.2900505
GRAMD1B,-0.75554085,-0.28632164,1.760191
HEG1,-0.1737504,0.04742813,-0.057362556
MKL2,-0.2039175,0.0964756,-1.8170323
KIDINS220,-0.282969,-0.2510357,-0.2804227
ADGRB1,0.094741344,0.063384056,-0.35795784
NLGN4X,0.68362665,0.18192291,1.3424809
MAVS,0.0984087,-0.11923599,-1.1743236
MTUS1,1.3301916,-0.0042943954,-0.07510233
CASKIN2,-0.026865005,-0.1521163,-0.52998495
SERINC1,0.051445007,-0.59113836,0.7722001
NYNRIN,-0.50148964,0.13931704,-2.6405392
PTK6,0.055058956,0.06435585,-0.47599554
KIAA1324,0.44952393,0.6157603,0.39333916
ALPK3,-0.04940176,-0.24569702,-1.0182006
PTK7,-0.30218315,0.052348137,-1.647357
MICAL3,0.91446686,0.13571644,-0.07152462
SEMA6A,1.0443125,0.6052704,0.7195704
TWF1,-0.12854958,-0.046396255,0.8337383
PTMA,-0.6643276,-0.28991222,1.0834646
DOCK6,-0.036895752,0.023674965,-0.51819754
KIF17,-0.1145072,0.002501011,0.025671005
SYT13,-0.049409866,-0.018431187,-0.23015785
MKL1,0.10486603,0.12996483,0.25643826
BEGAIN,-0.060454845,0.15783882,-0.4670062
WDR48,-0.003921509,-0.021996021,0.79094505
ADGRB2,0.34376717,0.19304466,-0.6760173
USP36,0.11379337,-0.09538555,-0.071640015
KIAA1462,0.3925686,0.80402374,-0.18590403
RANBP10,0.42548752,0.007817745,-0.27861023
FAM234B,0.26311064,0.23913002,-1.4427252
PTMS,0.15478754,0.03597212,-1.5193691
EP400,-0.51093197,-0.193964,-0.15540123
PTN,0.7753706,0.028803825,-0.51192474
MYH7B,-0.0401268,-0.098394394,0.19669676
POGK,0.12931633,-0.1162796,-0.52391815
CALCOCO1,0.9111819,0.23390007,-1.0358253
PLEKHA4,-0.0005874634,-0.38997412,-0.29495144
RDH14,0.43196774,0.040790558,-0.0021133423
EPB41L5,0.06415081,0.15526533,-0.22208643
QSOX1,0.22177124,-0.072034836,0.61290264
CHD8,-0.019861221,0.040740013,0.08680439
SHTN1,0.4050541,0.029255867,0.24385071
ADGRB3,-0.21628666,-0.0121564865,0.34920478
DENND1A,0.027546883,-0.025401115,0.78610325
TLDC1,0.2529025,0.06603813,-0.81827545
PTPN2,0.09470415,-0.22410345,0.87222004
ZNF529,-0.4183526,0.046919346,0.5721154
SEMA4G,0.18404579,-0.01889038,0.39729786
